sensor_id,sensor_name,lat,lon,timestamp,p1,p2
10924,SDS011,59.86,17.652,2018-12-31 17:44:53,2.6,1.78
10281,SDS011,59.472,18.048,2018-12-31 17:45:01,3.98,3.14
7273,SDS011,60.002,17.846,2018-12-31 17:45:07,39.67,20.43
18590,SDS011,63.39,12.906,2018-12-31 17:45:11,1.05,0.75
12133,SDS011,55.732,13.172,2018-12-31 17:45:19,0.05,0.05
11763,SDS011,56.522,14.95,2018-12-31 17:45:27,12.35,5.1
11004,SDS011,59.622,16.556,2018-12-31 17:45:37,5.42,2.43
16723,SDS011,57.736,11.894,2018-12-31 17:45:44,38.87,6.82
7277,SDS011,59.266,15.23,2018-12-31 17:45:55,14.24,3.92
12124,SDS011,57.908,16.49,2018-12-31 17:46:06,0.05,0.05
14292,SDS011,59.42,17.842,2018-12-31 17:46:16,17.52,4.64
17534,SDS011,55.582,12.948,2018-12-31 17:46:21,42.5,19.55
14290,SDS011,57.73,11.93,2018-12-31 17:46:32,22.42,6.48
13425,SDS011,57.918,12.53,2018-12-31 17:46:40,17.46,7.06
19337,SDS011,59.396,16.474,2018-12-31 17:46:51,1.94,1.82
13307,SDS011,66.318,14.18,2018-12-31 17:47:00,26.24,8.64
14276,SDS011,57.346,12.15,2018-12-31 17:47:37,57.05,15.05
14797,SDS011,63.708,20.368,2018-12-31 17:47:43,6.9,1.95
10843,SDS011,59.354,18.364,2018-12-31 17:47:52,6.67,3.44
10914,SDS011,61.45,23.858,2018-12-31 17:48:00,2.93,2.73
14209,SDS011,56.07,12.698,2018-12-31 17:48:09,30.57,13.15
12391,SDS011,59.86,17.64,2018-12-31 17:48:21,1.34,1.28
10430,SDS011,59.958,17.726,2018-12-31 17:48:27,3.12,1.62
16531,SDS011,57.698,11.958,2018-12-31 17:48:38,3.78,2.22
14799,SDS011,57.75,11.97,2018-12-31 17:48:47,34.78,11.35
12861,SDS011,66.348,14.134,2018-12-31 17:48:56,11.16,7.58
11552,SDS011,57.698,11.992,2018-12-31 17:49:04,0.2,0.2
9368,SDS011,59.37,17.834,2018-12-31 17:49:13,1.86,1.6
12383,SDS011,63.808,20.336,2018-12-31 17:49:24,4.4,1.08
12385,SDS011,57.634,18.31,2018-12-31 17:49:30,6.33,2.34
13441,SDS011,55.662,13.114,2018-12-31 17:49:38,25.56,13.8
14296,SDS011,59.338,18.062,2018-12-31 17:49:46,3.74,2.35
7469,SDS011,56.944,24.142,2018-12-31 17:49:54,13.59,8.17
10281,SDS011,59.472,18.048,2018-12-31 17:50:01,5.0,2.91
13010,SDS011,57.632,11.962,2018-12-31 17:50:44,19.15,2.96
7277,SDS011,59.266,15.23,2018-12-31 17:50:52,10.25,3.1
13428,SDS011,57.708,11.962,2018-12-31 17:51:03,25.46,8.84
18834,SDS011,59.262,18.036,2018-12-31 17:51:11,1.73,1.25
10250,SDS011,58.692,12.478,2018-12-31 17:51:19,10.18,2.22
16149,SDS011,55.606,13.024,2018-12-31 17:51:29,20.58,10.09
16811,SDS011,59.368,18.016,2018-12-31 17:51:45,4.45,2.42
17650,SDS011,59.304,18.102,2018-12-31 17:51:52,1.98,1.65
18243,SDS011,55.674,13.072,2018-12-31 17:51:59,45.3,16.43
11663,SDS011,59.38,18.04,2018-12-31 17:52:08,1.65,1.06
14133,SDS011,59.364,18.018,2018-12-31 17:52:15,5.3,2.68
13443,SDS011,59.218,18.218,2018-12-31 17:52:26,4.6,2.74
10216,SDS011,59.674,16.838,2018-12-31 17:52:33,4.55,1.7
18590,SDS011,63.39,12.906,2018-12-31 17:52:37,2.16,0.95
13477,SDS011,62.382,17.344,2018-12-31 17:52:44,1.32,1.18
12133,SDS011,55.732,13.172,2018-12-31 17:52:49,0.0,0.0
7499,SDS011,59.924,10.738,2018-12-31 17:52:59,5.95,4.78
18834,SDS011,59.262,18.036,2018-12-31 17:53:39,1.42,1.12
17534,SDS011,55.582,12.948,2018-12-31 17:53:45,46.94,21.15
11232,SDS011,55.596,13.022,2018-12-31 17:53:57,43.84,20.84
11006,SDS011,57.652,11.968,2018-12-31 17:54:11,20.2,4.7
12383,SDS011,63.808,20.336,2018-12-31 17:54:19,1.98,0.88
15561,SDS011,59.214,16.222,2018-12-31 17:54:27,2.02,1.65
18836,SDS011,63.404,13.03,2018-12-31 17:54:34,4.38,2.25
19301,SDS011,59.362,12.152,2018-12-31 17:54:43,12.1,2.43
13443,SDS011,59.218,18.218,2018-12-31 17:54:53,4.4,3.09
10281,SDS011,59.472,18.048,2018-12-31 17:55:01,5.25,3.6
14276,SDS011,57.346,12.15,2018-12-31 17:55:03,48.82,14.4
17538,SDS011,55.612,12.972,2018-12-31 17:55:11,28.45,11.22
10843,SDS011,59.354,18.364,2018-12-31 17:55:18,5.88,2.94
11004,SDS011,59.622,16.556,2018-12-31 17:55:27,4.12,2.53
18838,SDS011,56.92,14.804,2018-12-31 17:55:36,18.2,6.82
11058,SDS011,59.272,15.22,2018-12-31 17:55:47,8.83,1.56
12391,SDS011,59.86,17.64,2018-12-31 17:55:56,2.95,1.72
13425,SDS011,57.918,12.53,2018-12-31 17:56:37,21.38,7.78
12137,SDS011,59.334,18.032,2018-12-31 17:56:44,4.77,3.5
16533,SDS011,55.722,13.202,2018-12-31 17:56:53,135.17,31.63
9368,SDS011,59.37,17.834,2018-12-31 17:57:00,3.17,1.8
14133,SDS011,59.364,18.018,2018-12-31 17:57:09,8.75,3.35
7469,SDS011,56.944,24.142,2018-12-31 17:57:18,17.2,9.32
19547,SDS011,58.014,11.826,2018-12-31 17:57:27,23.11,4.35
17235,SDS011,59.272,17.78,2018-12-31 17:57:31,5.72,3.34
17538,SDS011,55.612,12.972,2018-12-31 17:57:39,30.12,11.28
17020,SDS011,55.728,13.194,2018-12-31 17:57:45,34.92,18.4
10914,SDS011,61.45,23.858,2018-12-31 17:57:52,2.76,2.6
18986,SDS011,59.236,18.142,2018-12-31 17:58:00,3.14,1.38
14264,SDS011,57.654,11.88,2018-12-31 17:58:13,21.65,5.72
13018,SDS011,57.652,11.918,2018-12-31 17:58:21,31.07,5.55
17576,SDS011,55.684,12.556,2018-12-31 17:58:27,21.65,12.54
14975,SDS011,60.468,25.126,2018-12-31 17:58:36,5.05,3.25
12679,SDS011,59.384,17.874,2018-12-31 17:58:46,0.4,0.4
13423,SDS011,57.758,14.922,2018-12-31 17:58:57,1.43,0.89
13307,SDS011,66.318,14.18,2018-12-31 17:59:34,37.08,13.36
18820,SDS011,59.332,18.034,2018-12-31 17:59:39,4.0,2.76
13443,SDS011,59.218,18.218,2018-12-31 17:59:48,4.25,2.37
12393,SDS011,59.344,18.034,2018-12-31 17:59:57,3.14,2.65
17532,SDS011,59.32,13.484,2018-12-31 18:00:03,9.9,2.01
15551,SDS011,57.712,11.996,2018-12-31 18:00:10,31.52,10.33
11445,SDS011,64.178,15.432,2018-12-31 18:00:15,0.2,0.15
14017,SDS011,59.376,18.01,2018-12-31 18:00:22,3.52,2.0
14811,SDS011,57.706,11.9,2018-12-31 18:00:34,22.23,4.8
11546,SDS011,59.456,17.802,2018-12-31 18:00:46,0.88,0.45
16705,SDS011,60.136,15.18,2018-12-31 18:00:54,1.06,0.68
16723,SDS011,57.736,11.894,2018-12-31 18:01:00,38.74,7.56
15069,SDS011,59.284,17.95,2018-12-31 18:01:08,2.63,1.7
13419,SDS011,58.44,15.47,2018-12-31 18:01:22,1.92,1.46
10723,SDS011,59.298,18.052,2018-12-31 18:01:38,4.27,2.7
9411,SDS011,59.266,15.23,2018-12-31 18:01:43,13.54,3.96
13477,SDS011,62.382,17.344,2018-12-31 18:01:54,1.34,1.24
17532,SDS011,59.32,13.484,2018-12-31 18:02:33,10.3,2.01
13012,SDS011,57.662,12.006,2018-12-31 18:02:39,13.95,4.0
7597,SDS011,59.32,18.064,2018-12-31 18:02:47,2.37,2.26
14300,SDS011,59.306,18.024,2018-12-31 18:02:56,2.42,1.78
14264,SDS011,57.654,11.88,2018-12-31 18:03:09,28.53,6.1
13428,SDS011,57.708,11.962,2018-12-31 18:03:17,17.17,5.07
12389,SDS011,59.924,10.744,2018-12-31 18:03:24,4.6,3.49
13010,SDS011,57.632,11.962,2018-12-31 18:03:30,13.13,2.6
11769,SDS011,59.238,18.226,2018-12-31 18:03:38,5.18,2.8
11232,SDS011,55.596,13.022,2018-12-31 18:03:54,43.03,21.68
10723,SDS011,59.298,18.052,2018-12-31 18:04:06,4.46,2.76
11006,SDS011,57.652,11.968,2018-12-31 18:04:14,17.17,5.2
12387,SDS011,58.56,15.306,2018-12-31 18:04:22,2.83,2.3
13307,SDS011,66.318,14.18,2018-12-31 18:04:31,14.45,8.02
12127,SDS011,57.702,11.904,2018-12-31 18:04:38,9.88,3.55
8683,SDS011,59.744,18.206,2018-12-31 18:04:46,3.38,2.72
13421,SDS011,55.904,13.396,2018-12-31 18:04:52,70.32,31.48
13477,SDS011,62.382,17.344,2018-12-31 18:04:58,1.12,1.05
11058,SDS011,59.272,15.22,2018-12-31 18:05:38,6.98,1.86
14278,SDS011,59.374,18.01,2018-12-31 18:05:48,3.55,2.46
14975,SDS011,60.468,25.126,2018-12-31 18:05:55,4.78,2.42
11376,SDS011,59.124,15.126,2018-12-31 18:06:01,3.17,0.95
14801,SDS011,57.716,12.048,2018-12-31 18:06:11,34.09,10.25
11552,SDS011,57.698,11.992,2018-12-31 18:06:29,0.24,0.24
17710,SDS011,57.718,12.134,2018-12-31 18:06:36,10.32,4.3
12687,SDS011,59.388,17.798,2018-12-31 18:06:46,4.33,3.96
12120,SDS011,59.46,17.908,2018-12-31 18:06:55,4.92,3.15
13477,SDS011,62.382,17.344,2018-12-31 18:07:00,1.46,1.02
12127,SDS011,57.702,11.904,2018-12-31 18:07:06,12.3,3.5
8683,SDS011,59.744,18.206,2018-12-31 18:07:14,3.36,2.9
11380,SDS011,55.606,12.998,2018-12-31 18:07:21,22.04,12.23
10216,SDS011,59.674,16.838,2018-12-31 18:07:26,2.64,2.38
13000,SDS011,58.052,11.752,2018-12-31 18:07:34,11.93,3.58
14809,SDS011,57.566,11.936,2018-12-31 18:07:39,32.72,5.28
17662,SDS011,56.892,15.09,2018-12-31 18:07:48,3.22,1.45
18838,SDS011,56.92,14.804,2018-12-31 18:07:58,520.18,211.19
14292,SDS011,59.42,17.842,2018-12-31 18:08:42,16.07,4.02
11552,SDS011,57.698,11.992,2018-12-31 18:08:58,0.2,0.2
7428,SDS011,59.868,17.624,2018-12-31 18:09:06,3.2,0.95
18243,SDS011,55.674,13.072,2018-12-31 18:09:15,27.67,12.33
12120,SDS011,59.46,17.908,2018-12-31 18:09:24,4.62,3.03
13307,SDS011,66.318,14.18,2018-12-31 18:09:29,15.62,8.0
11661,SDS011,59.446,14.888,2018-12-31 18:09:37,10.76,2.5
12693,SDS011,58.19,12.72,2018-12-31 18:09:47,10.52,3.55
14276,SDS011,57.346,12.15,2018-12-31 18:09:53,42.16,11.76
18590,SDS011,63.39,12.906,2018-12-31 18:09:59,0.88,0.6
13477,SDS011,62.382,17.344,2018-12-31 18:10:05,1.57,1.03
16296,SDS011,56.144,13.394,2018-12-31 18:10:10,24.56,12.08
11445,SDS011,64.178,15.432,2018-12-31 18:10:19,0.2,0.2
14264,SDS011,57.654,11.88,2018-12-31 18:10:31,24.34,5.77
10803,SDS011,57.69,11.954,2018-12-31 18:10:39,20.71,4.88
18056,SDS011,57.494,12.166,2018-12-31 18:10:46,39.9,10.13
18834,SDS011,59.262,18.036,2018-12-31 18:10:56,4.12,2.17
12663,SDS011,58.49,15.528,2018-12-31 18:11:33,2.4,1.82
11767,SDS011,57.652,12.514,2018-12-31 18:11:42,12.67,3.33
18832,SDS011,59.35,18.066,2018-12-31 18:11:47,5.2,2.93
13307,SDS011,66.318,14.18,2018-12-31 18:11:57,22.13,11.45
13443,SDS011,59.218,18.218,2018-12-31 18:12:05,8.78,3.86
14837,SDS011,59.296,18.106,2018-12-31 18:12:13,3.0,1.55
14276,SDS011,57.346,12.15,2018-12-31 18:12:21,44.16,12.7
15551,SDS011,57.712,11.996,2018-12-31 18:12:25,19.04,6.04
10926,SDS011,59.472,18.304,2018-12-31 18:12:34,2.32,2.05
10914,SDS011,61.45,23.858,2018-12-31 18:12:38,3.26,2.72
16815,SDS011,59.462,18.04,2018-12-31 18:12:45,4.38,3.72
14264,SDS011,57.654,11.88,2018-12-31 18:12:59,22.38,5.65
10803,SDS011,57.69,11.954,2018-12-31 18:13:06,20.52,4.84
7406,SDS011,56.964,24.128,2018-12-31 18:13:13,8.82,6.18
11002,SDS011,55.796,13.09,2018-12-31 18:13:21,22.47,8.05
17534,SDS011,55.582,12.948,2018-12-31 18:13:29,40.62,19.45
10250,SDS011,58.692,12.478,2018-12-31 18:13:43,13.66,3.51
16535,SDS011,55.718,13.218,2018-12-31 18:13:58,177.71,30.34
8683,SDS011,59.744,18.206,2018-12-31 18:14:36,2.75,2.55
12673,SDS011,59.364,18.022,2018-12-31 18:14:46,3.2,2.45
10216,SDS011,59.674,16.838,2018-12-31 18:14:53,2.57,2.05
11763,SDS011,56.522,14.95,2018-12-31 18:14:59,9.24,4.25
7597,SDS011,59.32,18.064,2018-12-31 18:15:05,2.42,2.25
14017,SDS011,59.376,18.01,2018-12-31 18:15:12,2.8,2.25
11445,SDS011,64.178,15.432,2018-12-31 18:15:20,0.16,0.16
13428,SDS011,57.708,11.962,2018-12-31 18:15:30,21.0,4.52
7277,SDS011,59.266,15.23,2018-12-31 18:15:40,11.75,3.52
12389,SDS011,59.924,10.744,2018-12-31 18:15:47,5.32,3.88
15069,SDS011,59.284,17.95,2018-12-31 18:15:56,2.28,1.82
14292,SDS011,59.42,17.842,2018-12-31 18:16:11,9.28,3.35
12691,SDS011,57.636,18.304,2018-12-31 18:16:21,1.98,1.74
9411,SDS011,59.266,15.23,2018-12-31 18:16:31,10.45,3.25
12687,SDS011,59.388,17.798,2018-12-31 18:16:40,3.55,2.38
10825,SDS011,55.898,14.094,2018-12-31 18:16:50,14.18,11.15
18836,SDS011,63.404,13.03,2018-12-31 18:16:55,0.58,0.39
14133,SDS011,59.364,18.018,2018-12-31 18:17:25,6.32,3.42
10430,SDS011,59.958,17.726,2018-12-31 18:17:41,2.65,1.82
14264,SDS011,57.654,11.88,2018-12-31 18:17:54,19.96,6.16
14278,SDS011,59.374,18.01,2018-12-31 18:18:00,4.0,2.7
7277,SDS011,59.266,15.23,2018-12-31 18:18:08,9.16,3.32
7275,SDS011,57.72,11.888,2018-12-31 18:18:15,36.92,9.48
12861,SDS011,66.348,14.134,2018-12-31 18:18:24,13.65,8.58
17576,SDS011,55.684,12.556,2018-12-31 18:18:38,23.38,13.17
12137,SDS011,59.334,18.032,2018-12-31 18:18:52,4.52,3.4
7428,SDS011,59.868,17.624,2018-12-31 18:19:00,2.17,1.0
9743,SDS011,57.664,12.054,2018-12-31 18:19:07,26.07,8.98
14296,SDS011,59.338,18.062,2018-12-31 18:19:17,4.9,3.7
18836,SDS011,63.404,13.03,2018-12-31 18:19:24,0.66,0.42
12120,SDS011,59.46,17.908,2018-12-31 18:19:30,4.17,2.45
12393,SDS011,59.344,18.034,2018-12-31 18:19:38,4.48,3.68
17712,SDS011,64.6,21.088,2018-12-31 18:19:46,0.89,0.89
18110,SDS011,57.49,12.078,2018-12-31 18:19:52,26.18,8.63
7597,SDS011,59.32,18.064,2018-12-31 18:20:00,2.65,2.47
19207,SDS011,59.466,18.036,2018-12-31 18:20:35,7.66,4.26
11002,SDS011,55.796,13.09,2018-12-31 18:20:45,23.65,7.56
17038,SDS011,55.75,13.202,2018-12-31 18:20:52,139.13,32.94
13419,SDS011,58.44,15.47,2018-12-31 18:21:10,1.76,1.56
12391,SDS011,59.86,17.64,2018-12-31 18:21:20,2.15,1.38
7428,SDS011,59.868,17.624,2018-12-31 18:21:28,2.04,1.2
12131,SDS011,59.45,17.916,2018-12-31 18:21:35,2.14,1.38
17650,SDS011,59.304,18.102,2018-12-31 18:21:45,1.45,1.45
11384,SDS011,56.748,13.882,2018-12-31 18:21:54,10.42,5.05
7469,SDS011,56.944,24.142,2018-12-31 18:22:00,18.85,9.75
14817,SDS011,57.698,11.986,2018-12-31 18:22:06,27.82,5.58
15551,SDS011,57.712,11.996,2018-12-31 18:22:15,19.33,4.86
16723,SDS011,57.736,11.894,2018-12-31 18:22:20,37.68,6.82
10926,SDS011,59.472,18.304,2018-12-31 18:22:27,2.25,2.02
17532,SDS011,59.32,13.484,2018-12-31 18:22:33,15.5,2.55
18986,SDS011,59.236,18.142,2018-12-31 18:22:41,2.18,1.2
12381,SDS011,63.392,13.1,2018-12-31 18:22:52,1.18,0.8
14975,SDS011,60.468,25.126,2018-12-31 18:23:00,4.02,2.58
10250,SDS011,58.692,12.478,2018-12-31 18:23:42,12.16,3.24
11552,SDS011,57.698,11.992,2018-12-31 18:23:52,0.2,0.2
13425,SDS011,57.918,12.53,2018-12-31 18:23:59,26.4,6.04
16147,SDS011,59.364,18.018,2018-12-31 18:24:06,5.36,3.24
11006,SDS011,57.652,11.968,2018-12-31 18:24:18,20.5,5.06
18820,SDS011,59.332,18.034,2018-12-31 18:24:24,7.96,5.46
19547,SDS011,58.014,11.826,2018-12-31 18:24:30,22.38,3.96
8683,SDS011,59.744,18.206,2018-12-31 18:24:40,2.64,2.35
18110,SDS011,57.49,12.078,2018-12-31 18:24:44,23.66,8.0
17020,SDS011,55.728,13.194,2018-12-31 18:24:53,37.8,17.48
15071,SDS011,56.696,13.002,2018-12-31 18:25:00,8.68,2.44
14811,SDS011,57.706,11.9,2018-12-31 18:25:08,22.52,5.6
12133,SDS011,55.732,13.172,2018-12-31 18:25:19,0.0,0.0
13477,SDS011,62.382,17.344,2018-12-31 18:25:24,4.57,1.09
13018,SDS011,57.652,11.918,2018-12-31 18:25:32,31.62,5.54
17536,SDS011,59.288,17.964,2018-12-31 18:25:42,2.2,1.65
11376,SDS011,59.124,15.126,2018-12-31 18:25:49,2.84,0.81
12387,SDS011,58.56,15.306,2018-12-31 18:26:33,3.28,2.08
14807,SDS011,57.718,12.034,2018-12-31 18:26:44,24.85,4.97
9368,SDS011,59.37,17.834,2018-12-31 18:26:53,3.34,3.08
19547,SDS011,58.014,11.826,2018-12-31 18:26:58,16.74,3.06
8683,SDS011,59.744,18.206,2018-12-31 18:27:07,2.6,2.32
19301,SDS011,59.362,12.152,2018-12-31 18:27:14,12.66,2.4
17020,SDS011,55.728,13.194,2018-12-31 18:27:21,30.88,16.14
15071,SDS011,56.696,13.002,2018-12-31 18:27:29,6.02,2.24
10281,SDS011,59.472,18.048,2018-12-31 18:27:38,3.62,2.6
12381,SDS011,63.392,13.1,2018-12-31 18:27:48,0.75,0.6
18056,SDS011,57.494,12.166,2018-12-31 18:27:56,31.1,8.38
14813,SDS011,57.914,12.06,2018-12-31 18:28:05,21.28,4.58
17038,SDS011,55.75,13.202,2018-12-31 18:28:13,114.1,30.7
13010,SDS011,57.632,11.962,2018-12-31 18:28:25,17.34,2.98
11232,SDS011,55.596,13.022,2018-12-31 18:28:41,37.13,21.0
9411,SDS011,59.266,15.23,2018-12-31 18:28:49,9.13,2.86
16811,SDS011,59.368,18.016,2018-12-31 18:28:54,1.77,1.4
19207,SDS011,59.466,18.036,2018-12-31 18:29:09,9.1,3.83
14797,SDS011,63.708,20.368,2018-12-31 18:29:38,7.68,1.43
11546,SDS011,59.456,17.802,2018-12-31 18:29:46,0.97,0.58
7597,SDS011,59.32,18.064,2018-12-31 18:29:51,2.5,2.35
17662,SDS011,56.892,15.09,2018-12-31 18:30:00,1.72,1.62
13428,SDS011,57.708,11.962,2018-12-31 18:30:11,22.1,4.62
11773,SDS011,60.674,17.258,2018-12-31 18:30:20,1.66,1.2
16705,SDS011,60.136,15.18,2018-12-31 18:30:26,1.04,1.04
10922,SDS011,59.494,17.976,2018-12-31 18:30:36,3.23,2.38
18834,SDS011,59.262,18.036,2018-12-31 18:30:41,1.66,1.35
14801,SDS011,57.716,12.048,2018-12-31 18:30:56,37.7,9.12
11232,SDS011,55.596,13.022,2018-12-31 18:31:10,38.63,22.93
11374,SDS011,59.258,18.008,2018-12-31 18:31:21,3.03,2.05
12131,SDS011,59.45,17.916,2018-12-31 18:31:26,1.58,1.14
14282,SDS011,59.282,18.344,2018-12-31 18:31:34,5.18,2.86
17650,SDS011,59.304,18.102,2018-12-31 18:31:41,3.14,1.95
18836,SDS011,63.404,13.03,2018-12-31 18:31:49,0.3,0.3
12393,SDS011,59.344,18.034,2018-12-31 18:31:57,3.83,3.07
16296,SDS011,56.144,13.394,2018-12-31 18:32:31,19.98,10.57
18838,SDS011,56.92,14.804,2018-12-31 18:32:42,7.54,3.65
10803,SDS011,57.69,11.954,2018-12-31 18:32:52,22.24,4.94
7275,SDS011,57.72,11.888,2018-12-31 18:33:02,38.47,8.68
12135,SDS011,56.42,15.548,2018-12-31 18:33:08,8.72,2.85
12124,SDS011,57.908,16.49,2018-12-31 18:33:14,0.1,0.1
11232,SDS011,55.596,13.022,2018-12-31 18:33:38,37.43,22.62
10823,SDS011,59.332,18.034,2018-12-31 18:33:45,4.38,2.53
16811,SDS011,59.368,18.016,2018-12-31 18:33:51,3.84,1.65
12687,SDS011,59.388,17.798,2018-12-31 18:34:02,3.8,1.76
11384,SDS011,56.748,13.882,2018-12-31 18:34:10,4.77,2.94
18820,SDS011,59.332,18.034,2018-12-31 18:34:18,10.92,6.0
15073,SDS011,63.884,20.308,2018-12-31 18:34:22,3.3,0.84
10719,SDS011,58.386,15.56,2018-12-31 18:34:31,2.08,1.48
14276,SDS011,57.346,12.15,2018-12-31 18:34:36,36.25,10.93
10430,SDS011,59.958,17.726,2018-12-31 18:34:44,2.45,1.55
10926,SDS011,59.472,18.304,2018-12-31 18:34:49,2.55,2.35
14017,SDS011,59.376,18.01,2018-12-31 18:34:59,2.67,2.09
12679,SDS011,59.384,17.874,2018-12-31 18:35:37,0.35,0.35
12124,SDS011,57.908,16.49,2018-12-31 18:35:43,0.1,0.1
12141,SDS011,59.284,18.022,2018-12-31 18:36:06,2.62,2.35
10823,SDS011,59.332,18.034,2018-12-31 18:36:13,5.95,3.08
12691,SDS011,57.636,18.304,2018-12-31 18:36:21,2.7,2.13
10825,SDS011,55.898,14.094,2018-12-31 18:36:30,17.9,11.68
11384,SDS011,56.748,13.882,2018-12-31 18:36:38,9.76,4.47
14837,SDS011,59.296,18.106,2018-12-31 18:36:48,2.7,1.7
13307,SDS011,66.318,14.18,2018-12-31 18:36:52,33.32,19.45
16155,SDS011,59.832,17.632,2018-12-31 18:37:00,1.83,1.68
11380,SDS011,55.606,12.998,2018-12-31 18:37:09,16.96,10.4
10914,SDS011,61.45,23.858,2018-12-31 18:37:13,2.6,2.4
19337,SDS011,59.396,16.474,2018-12-31 18:37:23,3.4,2.3
19207,SDS011,59.466,18.036,2018-12-31 18:37:31,9.41,5.3
11058,SDS011,59.272,15.22,2018-12-31 18:37:38,11.12,3.05
12133,SDS011,55.732,13.172,2018-12-31 18:37:48,0.05,0.05
16159,SDS011,57.818,15.224,2018-12-31 18:37:57,1.34,1.07
14292,SDS011,59.42,17.842,2018-12-31 18:38:37,5.76,2.18
11767,SDS011,57.652,12.514,2018-12-31 18:38:45,15.82,3.84
12387,SDS011,58.56,15.306,2018-12-31 18:38:53,3.22,1.88
10721,SDS011,59.45,18.124,2018-12-31 18:39:04,2.82,1.44
15561,SDS011,59.214,16.222,2018-12-31 18:39:14,2.95,1.85
12693,SDS011,58.19,12.72,2018-12-31 18:39:19,16.55,4.67
14817,SDS011,57.698,11.986,2018-12-31 18:39:26,23.45,7.14
12120,SDS011,59.46,17.908,2018-12-31 18:39:30,5.6,3.38
11380,SDS011,55.606,12.998,2018-12-31 18:39:38,18.2,10.62
11004,SDS011,59.622,16.556,2018-12-31 18:39:43,12.05,5.65
14294,SDS011,59.37,18.016,2018-12-31 18:39:54,4.24,2.6
17532,SDS011,59.32,13.484,2018-12-31 18:40:04,16.07,2.3
16705,SDS011,60.136,15.18,2018-12-31 18:40:17,0.65,0.65
7275,SDS011,57.72,11.888,2018-12-31 18:40:25,40.73,9.4
12135,SDS011,56.42,15.548,2018-12-31 18:40:31,4.0,2.65
17534,SDS011,55.582,12.948,2018-12-31 18:40:37,25.15,14.14
13010,SDS011,57.632,11.962,2018-12-31 18:40:52,17.36,2.73
15073,SDS011,63.884,20.308,2018-12-31 18:41:41,4.38,0.97
12693,SDS011,58.19,12.72,2018-12-31 18:41:46,16.82,5.17
18112,SDS011,57.478,11.978,2018-12-31 18:41:53,35.47,7.76
17351,SDS011,58.674,16.368,2018-12-31 18:41:58,1011.05,499.74
15837,SDS011,59.846,17.638,2018-12-31 18:42:05,3.8,2.55
12129,SDS011,59.34,18.04,2018-12-31 18:42:10,2.32,1.65
10843,SDS011,59.354,18.364,2018-12-31 18:42:21,5.0,2.95
11058,SDS011,59.272,15.22,2018-12-31 18:42:33,6.6,2.13
16537,SDS011,57.562,11.936,2018-12-31 18:42:41,36.7,6.98
13018,SDS011,57.652,11.918,2018-12-31 18:42:51,26.12,5.26
12135,SDS011,56.42,15.548,2018-12-31 18:42:59,3.58,2.72
18834,SDS011,59.262,18.036,2018-12-31 18:43:02,3.2,2.15
14801,SDS011,57.716,12.048,2018-12-31 18:43:21,42.65,10.11
13423,SDS011,57.758,14.922,2018-12-31 18:43:32,0.9,0.75
11767,SDS011,57.652,12.514,2018-12-31 18:43:40,16.78,3.64
19597,SDS011,59.308,18.108,2018-12-31 18:43:46,5.1,1.3
9436,SDS011,59.334,18.034,2018-12-31 18:43:53,3.73,2.59
13443,SDS011,59.218,18.218,2018-12-31 18:44:00,7.7,3.89
11380,SDS011,55.606,12.998,2018-12-31 18:44:36,17.14,9.86
14209,SDS011,56.07,12.698,2018-12-31 18:44:42,16.13,6.7
13428,SDS011,57.708,11.962,2018-12-31 18:44:52,30.1,6.54
14975,SDS011,60.468,25.126,2018-12-31 18:45:02,4.5,2.6
10803,SDS011,57.69,11.954,2018-12-31 18:45:17,23.84,5.18
7277,SDS011,59.266,15.23,2018-12-31 18:45:24,14.85,4.82
14799,SDS011,57.75,11.97,2018-12-31 18:45:29,41.22,8.54
11376,SDS011,59.124,15.126,2018-12-31 18:45:38,1.7,0.95
17710,SDS011,57.718,12.134,2018-12-31 18:45:55,15.22,4.95
9411,SDS011,59.266,15.23,2018-12-31 18:46:02,12.92,3.88
12679,SDS011,59.384,17.874,2018-12-31 18:46:08,0.35,0.35
19597,SDS011,59.308,18.108,2018-12-31 18:46:14,4.75,1.4
12687,SDS011,59.388,17.798,2018-12-31 18:46:25,2.26,2.12
14282,SDS011,59.282,18.344,2018-12-31 18:46:37,1.42,1.08
18836,SDS011,63.404,13.03,2018-12-31 18:46:42,0.46,0.3
15551,SDS011,57.712,11.996,2018-12-31 18:46:48,20.75,4.71
10924,SDS011,59.86,17.652,2018-12-31 18:46:56,3.17,1.86
18838,SDS011,56.92,14.804,2018-12-31 18:47:32,7.82,3.46
7275,SDS011,57.72,11.888,2018-12-31 18:47:47,37.32,9.55
10922,SDS011,59.494,17.976,2018-12-31 18:47:55,3.14,2.6
11543,SDS011,58.186,16.01,2018-12-31 18:48:00,1.57,1.04
10234,SDS011,56.826,14.938,2018-12-31 18:48:13,4.78,3.56
13423,SDS011,57.758,14.922,2018-12-31 18:48:29,0.76,0.68
12131,SDS011,59.45,17.916,2018-12-31 18:48:38,1.36,1.2
7428,SDS011,59.868,17.624,2018-12-31 18:48:43,1.3,0.75
13425,SDS011,57.918,12.53,2018-12-31 18:48:50,24.24,5.7
12127,SDS011,57.702,11.904,2018-12-31 18:48:59,9.56,3.15
18820,SDS011,59.332,18.034,2018-12-31 18:49:09,5.92,3.57
